Training Period,Testing Period,Training Error,Testing Error,Training Size,Testing Size
5,10,25,24,13550,13955
5,11,25,32,13550,13954
5,12,25,32,13550,13953
5,6,27,18,13550,13687
5,7,27,26,13550,13866
5,8,27,25,13550,13866
5,9,27,24,13550,13866
5,10,27,24,13550,13955
5,11,27,30,13550,13954
5,12,27,28,13550,13953
5,6,29,15,13550,13687
5,7,29,25,13550,13866
5,8,29,28,13550,13866
5,9,29,23,13550,13866
5,10,29,28,13550,13955
5,11,29,34,13550,13954
5,12,29,31,13550,13953
5,6,25,14,13550,13687
5,7,25,24,13550,13866
5,8,25,25,13550,13866
5,9,25,23,13550,13866
5,10,25,25,13550,13955
5,11,25,30,13550,13954
5,12,25,28,13550,13953
5,6,26,16,13550,13687
5,7,26,25,13550,13866
5,8,26,23,13550,13866
5,9,26,22,13550,13866
5,10,26,26,13550,13955
5,11,26,30,13550,13954
5,12,26,28,13550,13953
5,6,25,14,13550,13687
5,7,25,25,13550,13866
5,8,25,25,13550,13866
5,9,25,20,13550,13866
5,10,25,26,13550,13955
5,11,25,32,13550,13954
5,12,25,32,13550,13953
5,6,29,14,13550,13687
5,7,29,26,13550,13866
5,8,29,26,13550,13866
5,9,29,24,13550,13866
5,10,29,27,13550,13955
5,11,29,33,13550,13954
5,12,29,32,13550,13953
5,6,25,14,13550,13687
5,7,25,26,13550,13866
5,8,25,26,13550,13866
5,9,25,24,13550,13866
5,10,25,25,13550,13955
5,11,25,31,13550,13954
5,12,25,30,13550,13953
5,6,25,12,13550,13687
5,7,25,24,13550,13866
5,8,25,24,13550,13866
5,9,25,22,13550,13866
5,10,25,24,13550,13955
5,11,25,32,13550,13954
5,12,25,28,13550,13953
5,6,23,14,13550,13687
5,7,23,25,13550,13866
5,8,23,23,13550,13866
5,9,23,22,13550,13866
5,10,23,26,13550,13955
5,11,23,30,13550,13954
5,12,23,28,13550,13953
5,6,24,15,13550,13687
5,7,24,25,13550,13866
5,8,24,27,13550,13866
5,9,24,24,13550,13866
5,10,24,27,13550,13955
5,11,24,33,13550,13954
5,12,24,31,13550,13953
5,6,25,14,13550,13687
5,7,25,25,13550,13866
5,8,25,26,13550,13866
5,9,25,23,13550,13866
5,10,25,26,13550,13955
5,11,25,33,13550,13954
5,12,25,32,13550,13953
5,6,25,15,13550,13687
5,7,25,24,13550,13866
5,8,25,24,13550,13866
5,9,25,21,13550,13866
5,10,25,25,13550,13955
5,11,25,34,13550,13954
5,12,25,33,13550,13953
5,6,25,13,13550,13687
5,7,25,25,13550,13866
5,8,25,24,13550,13866
5,9,25,22,13550,13866
5,10,25,25,13550,13955
5,11,25,31,13550,13954
5,12,25,28,13550,13953
5,6,25,13,13550,13687
5,7,25,23,13550,13866
5,8,25,24,13550,13866
5,9,25,22,13550,13866
5,10,25,26,13550,13955
5,11,25,32,13550,13954
5,12,25,31,13550,13953
5,6,24,15,13550,13687
5,7,24,26,13550,13866
5,8,24,23,13550,13866
5,9,24,22,13550,13866
5,10,24,26,13550,13955
5,11,24,32,13550,13954
5,12,24,31,13550,13953
5,6,27,14,13550,13687
5,7,27,25,13550,13866
5,8,27,23,13550,13866
5,9,27,23,13550,13866
5,10,27,25,13550,13955
5,11,27,33,13550,13954
5,12,27,30,13550,13953
5,6,24,14,13550,13687
5,7,24,22,13550,13866
5,8,24,24,13550,13866
5,9,24,22,13550,13866
5,10,24,25,13550,13955
5,11,24,31,13550,13954
5,12,24,28,13550,13953
5,6,27,15,13550,13687
5,7,27,24,13550,13866
5,8,27,26,13550,13866
5,9,27,24,13550,13866
5,10,27,29,13550,13955
5,11,27,31,13550,13954
5,12,27,31,13550,13953
5,6,27,15,13550,13687
5,7,27,23,13550,13866
5,8,27,23,13550,13866
5,9,27,22,13550,13866
5,10,27,25,13550,13955
5,11,27,32,13550,13954
5,12,27,29,13550,13953
5,6,25,14,13550,13687
5,7,25,25,13550,13866
5,8,25,27,13550,13866
5,9,25,23,13550,13866
5,10,25,26,13550,13955
5,11,25,31,13550,13954
5,12,25,30,13550,13953
5,6,24,13,13550,13687
5,7,24,24,13550,13866
5,8,24,26,13550,13866
5,9,24,23,13550,13866
5,10,24,23,13550,13955
5,11,24,32,13550,13954
5,12,24,29,13550,13953
5,6,25,18,13550,13687
5,7,25,25,13550,13866
5,8,25,25,13550,13866
5,9,25,23,13550,13866
5,10,25,28,13550,13955
5,11,25,33,13550,13954
5,12,25,32,13550,13953
5,6,27,14,13550,13687
5,7,27,23,13550,13866
5,8,27,24,13550,13866
5,9,27,22,13550,13866
5,10,27,25,13550,13955
5,11,27,30,13550,13954
5,12,27,29,13550,13953
5,6,26,13,13550,13687
5,7,26,23,13550,13866
5,8,26,24,13550,13866
5,9,26,20,13550,13866
5,10,26,24,13550,13955
5,11,26,32,13550,13954
5,12,26,29,13550,13953
5,6,23,14,13550,13687
5,7,23,22,13550,13866
5,8,23,24,13550,13866
5,9,23,23,13550,13866
5,10,23,25,13550,13955
5,11,23,32,13550,13954
5,12,23,29,13550,13953
5,6,28,13,13550,13687
5,7,28,26,13550,13866
5,8,28,25,13550,13866
5,9,28,23,13550,13866
5,10,28,23,13550,13955
5,11,28,31,13550,13954
5,12,28,30,13550,13953
5,6,26,17,13550,13687
5,7,26,26,13550,13866
5,8,26,27,13550,13866
5,9,26,24,13550,13866
5,10,26,25,13550,13955
5,11,26,34,13550,13954
5,12,26,33,13550,13953
5,6,24,13,13550,13687
5,7,24,24,13550,13866
5,8,24,25,13550,13866
5,9,24,25,13550,13866
5,10,24,24,13550,13955
5,11,24,33,13550,13954
5,12,24,29,13550,13953
5,6,24,15,13550,13687
5,7,24,22,13550,13866
5,8,24,24,13550,13866
5,9,24,23,13550,13866
5,10,24,27,13550,13955
5,11,24,33,13550,13954
5,12,24,32,13550,13953
5,6,27,13,13550,13687
5,7,27,23,13550,13866
5,8,27,24,13550,13866
5,9,27,23,13550,13866
5,10,27,24,13550,13955
5,11,27,34,13550,13954
5,12,27,34,13550,13953
5,6,28,16,13550,13687
5,7,28,26,13550,13866
5,8,28,26,13550,13866
5,9,28,24,13550,13866
5,10,28,28,13550,13955
5,11,28,32,13550,13954
5,12,28,29,13550,13953
5,6,26,13,13550,13687
5,7,26,23,13550,13866
5,8,26,26,13550,13866
5,9,26,24,13550,13866
5,10,26,27,13550,13955
5,11,26,36,13550,13954
5,12,26,34,13550,13953
5,6,28,14,13550,13687
5,7,28,25,13550,13866
5,8,28,23,13550,13866
5,9,28,22,13550,13866
5,10,28,27,13550,13955
5,11,28,33,13550,13954
5,12,28,33,13550,13953
5,6,26,15,13550,13687
5,7,26,23,13550,13866
5,8,26,26,13550,13866
5,9,26,23,13550,13866
5,10,26,24,13550,13955
5,11,26,31,13550,13954
5,12,26,29,13550,13953
5,6,25,16,13550,13687
5,7,25,23,13550,13866
5,8,25,24,13550,13866
5,9,25,22,13550,13866
5,10,25,24,13550,13955
5,11,25,33,13550,13954
5,12,25,30,13550,13953
5,6,27,16,13550,13687
5,7,27,24,13550,13866
5,8,27,26,13550,13866
5,9,27,23,13550,13866
5,10,27,23,13550,13955
5,11,27,29,13550,13954
5,12,27,29,13550,13953
5,6,23,14,13550,13687
5,7,23,27,13550,13866
5,8,23,25,13550,13866
5,9,23,26,13550,13866
5,10,23,25,13550,13955
5,11,23,32,13550,13954
5,12,23,28,13550,13953
5,6,27,13,13550,13687
5,7,27,23,13550,13866
5,8,27,26,13550,13866
5,9,27,22,13550,13866
5,10,27,25,13550,13955
5,11,27,33,13550,13954
5,12,27,31,13550,13953
5,6,25,16,13550,13687
5,7,25,25,13550,13866
5,8,25,27,13550,13866
5,9,25,24,13550,13866
5,10,25,26,13550,13955
5,11,25,32,13550,13954
5,12,25,30,13550,13953
5,6,24,13,13550,13687
5,7,24,25,13550,13866
5,8,24,25,13550,13866
5,9,24,23,13550,13866
5,10,24,25,13550,13955
5,11,24,35,13550,13954
5,12,24,33,13550,13953
5,6,23,12,13550,13687
5,7,23,22,13550,13866
5,8,23,25,13550,13866
5,9,23,22,13550,13866
5,10,23,24,13550,13955
5,11,23,30,13550,13954
5,12,23,29,13550,13953
5,6,25,15,13550,13687
5,7,25,22,13550,13866
5,8,25,25,13550,13866
5,9,25,22,13550,13866
5,10,25,25,13550,13955
5,11,25,32,13550,13954
5,12,25,30,13550,13953
5,6,27,15,13550,13687
5,7,27,24,13550,13866
5,8,27,24,13550,13866
5,9,27,23,13550,13866
5,10,27,27,13550,13955
5,11,27,32,13550,13954
5,12,27,32,13550,13953
5,6,24,17,13550,13687
5,7,24,27,13550,13866
5,8,24,27,13550,13866
5,9,24,24,13550,13866
5,10,24,26,13550,13955
5,11,24,33,13550,13954
5,12,24,30,13550,13953
5,6,27,17,13550,13687
5,7,27,26,13550,13866
5,8,27,25,13550,13866
5,9,27,24,13550,13866
5,10,27,26,13550,13955
5,11,27,32,13550,13954
5,12,27,30,13550,13953
5,6,25,15,13550,13687
5,7,25,24,13550,13866
5,8,25,27,13550,13866
5,9,25,23,13550,13866
5,10,25,25,13550,13955
5,11,25,31,13550,13954
5,12,25,29,13550,13953
5,6,24,12,13550,13687
5,7,24,23,13550,13866
5,8,24,21,13550,13866
5,9,24,20,13550,13866
5,10,24,24,13550,13955
5,11,24,32,13550,13954
5,12,24,31,13550,13953
5,6,24,15,13550,13687
5,7,24,25,13550,13866
5,8,24,26,13550,13866
5,9,24,22,13550,13866
5,10,24,27,13550,13955
5,11,24,33,13550,13954
5,12,24,29,13550,13953
5,6,28,13,13550,13687
5,7,28,22,13550,13866
5,8,28,24,13550,13866
5,9,28,22,13550,13866
5,10,28,23,13550,13955
5,11,28,33,13550,13954
5,12,28,33,13550,13953
5,6,26,15,13550,13687
5,7,26,24,13550,13866
5,8,26,25,13550,13866
5,9,26,23,13550,13866
5,10,26,28,13550,13955
5,11,26,31,13550,13954
5,12,26,30,13550,13953
5,6,28,16,13550,13687
5,7,28,23,13550,13866
5,8,28,25,13550,13866
5,9,28,20,13550,13866
5,10,28,23,13550,13955
5,11,28,30,13550,13954
5,12,28,29,13550,13953
5,6,25,14,13550,13687
5,7,25,24,13550,13866
5,8,25,26,13550,13866
5,9,25,22,13550,13866
5,10,25,23,13550,13955
5,11,25,34,13550,13954
5,12,25,33,13550,13953
5,6,23,15,13550,13687
5,7,23,26,13550,13866
5,8,23,28,13550,13866
5,9,23,24,13550,13866
5,10,23,26,13550,13955
5,11,23,31,13550,13954
5,12,23,29,13550,13953
5,6,25,14,13550,13687
5,7,25,25,13550,13866
5,8,25,26,13550,13866
5,9,25,24,13550,13866
5,10,25,25,13550,13955
5,11,25,32,13550,13954
5,12,25,30,13550,13953
5,6,27,15,13550,13687
5,7,27,22,13550,13866
5,8,27,26,13550,13866
5,9,27,23,13550,13866
5,10,27,26,13550,13955
5,11,27,33,13550,13954
5,12,27,32,13550,13953
5,6,25,16,13550,13687
5,7,25,28,13550,13866
5,8,25,28,13550,13866
5,9,25,25,13550,13866
5,10,25,26,13550,13955
5,11,25,32,13550,13954
5,12,25,29,13550,13953
5,6,26,16,13550,13687
5,7,26,25,13550,13866
5,8,26,22,13550,13866
5,9,26,25,13550,13866
5,10,26,27,13550,13955
5,11,26,33,13550,13954
5,12,26,30,13550,13953
5,6,25,14,13550,13687
5,7,25,26,13550,13866
5,8,25,25,13550,13866
5,9,25,23,13550,13866
5,10,25,26,13550,13955
5,11,25,34,13550,13954
5,12,25,32,13550,13953
5,6,27,14,13550,13687
5,7,27,27,13550,13866
5,8,27,26,13550,13866
5,9,27,24,13550,13866
5,10,27,26,13550,13955
5,11,27,33,13550,13954
5,12,27,31,13550,13953
5,6,24,17,13550,13687
5,7,24,24,13550,13866
5,8,24,28,13550,13866
5,9,24,23,13550,13866
5,10,24,25,13550,13955
5,11,24,31,13550,13954
5,12,24,31,13550,13953
5,6,29,15,13550,13687
5,7,29,23,13550,13866
5,8,29,25,13550,13866
5,9,29,23,13550,13866
5,10,29,26,13550,13955
5,11,29,36,13550,13954
5,12,29,35,13550,13953
5,6,26,15,13550,13687
5,7,26,24,13550,13866
5,8,26,25,13550,13866
5,9,26,25,13550,13866
5,10,26,26,13550,13955
5,11,26,32,13550,13954
5,12,26,29,13550,13953
5,6,28,13,13550,13687
5,7,28,24,13550,13866
5,8,28,23,13550,13866
5,9,28,24,13550,13866
5,10,28,26,13550,13955
5,11,28,30,13550,13954
5,12,28,30,13550,13953
5,6,24,12,13550,13687
5,7,24,23,13550,13866
5,8,24,24,13550,13866
5,9,24,22,13550,13866
5,10,24,26,13550,13955
5,11,24,33,13550,13954
5,12,24,33,13550,13953
5,6,26,13,13550,13687
5,7,26,23,13550,13866
5,8,26,23,13550,13866
5,9,26,23,13550,13866
5,10,26,26,13550,13955
5,11,26,31,13550,13954
5,12,26,31,13550,13953
5,6,25,16,13550,13687
5,7,25,27,13550,13866
5,8,25,24,13550,13866
5,9,25,24,13550,13866
5,10,25,27,13550,13955
5,11,25,34,13550,13954
5,12,25,32,13550,13953
5,6,26,15,13550,13687
5,7,26,24,13550,13866
5,8,26,23,13550,13866
5,9,26,23,13550,13866
5,10,26,25,13550,13955
5,11,26,30,13550,13954
5,12,26,29,13550,13953
5,6,25,15,13550,13687
5,7,25,24,13550,13866
5,8,25,25,13550,13866
5,9,25,22,13550,13866
5,10,25,26,13550,13955
5,11,25,31,13550,13954
5,12,25,30,13550,13953
5,6,26,15,13550,13687
5,7,26,26,13550,13866
5,8,26,26,13550,13866
5,9,26,23,13550,13866
5,10,26,24,13550,13955
5,11,26,29,13550,13954
5,12,26,26,13550,13953
5,6,26,14,13550,13687
5,7,26,26,13550,13866
5,8,26,27,13550,13866
5,9,26,23,13550,13866
5,10,26,26,13550,13955
5,11,26,33,13550,13954
5,12,26,32,13550,13953
5,6,28,14,13550,13687
5,7,28,24,13550,13866
5,8,28,27,13550,13866
5,9,28,25,13550,13866
5,10,28,25,13550,13955
5,11,28,32,13550,13954
5,12,28,30,13550,13953
5,6,29,14,13550,13687
5,7,29,24,13550,13866
5,8,29,26,13550,13866
5,9,29,23,13550,13866
5,10,29,24,13550,13955
5,11,29,32,13550,13954
5,12,29,30,13550,13953
5,6,26,14,13550,13687
5,7,26,24,13550,13866
5,8,26,25,13550,13866
5,9,26,23,13550,13866
5,10,26,24,13550,13955
5,11,26,35,13550,13954
5,12,26,32,13550,13953
6,7,28,25,13687,13866
6,8,28,22,13687,13866
6,9,28,21,13687,13866
6,10,28,24,13687,13955
6,11,28,29,13687,13954
6,12,28,31,13687,13953
6,7,28,21,13687,13866
6,8,28,22,13687,13866
6,9,28,23,13687,13866
6,10,28,24,13687,13955
6,11,28,31,13687,13954
6,12,28,35,13687,13953
6,7,30,21,13687,13866
6,8,30,22,13687,13866
6,9,30,21,13687,13866
6,10,30,22,13687,13955
6,11,30,32,13687,13954
6,12,30,31,13687,13953
6,7,29,20,13687,13866
6,8,29,20,13687,13866
6,9,29,20,13687,13866
6,10,29,24,13687,13955
6,11,29,29,13687,13954
6,12,29,30,13687,13953
6,7,32,18,13687,13866
6,8,32,19,13687,13866
6,9,32,17,13687,13866
6,10,32,22,13687,13955
6,11,32,28,13687,13954
6,12,32,29,13687,13953
6,7,28,21,13687,13866
6,8,28,23,13687,13866
6,9,28,21,13687,13866
6,10,28,23,13687,13955
6,11,28,32,13687,13954
6,12,28,36,13687,13953
6,7,31,18,13687,13866
6,8,31,23,13687,13866
6,9,31,20,13687,13866
6,10,31,23,13687,13955
6,11,31,31,13687,13954
6,12,31,32,13687,13953
6,7,28,21,13687,13866
6,8,28,22,13687,13866
6,9,28,21,13687,13866
6,10,28,26,13687,13955
6,11,28,30,13687,13954
6,12,28,31,13687,13953
6,7,29,19,13687,13866
6,8,29,25,13687,13866
6,9,29,25,13687,13866
6,10,29,26,13687,13955
6,11,29,33,13687,13954
6,12,29,34,13687,13953
6,7,28,19,13687,13866
6,8,28,22,13687,13866
6,9,28,21,13687,13866
6,10,28,22,13687,13955
6,11,28,30,13687,13954
6,12,28,31,13687,13953
6,7,27,18,13687,13866
6,8,27,21,13687,13866
6,9,27,20,13687,13866
6,10,27,22,13687,13955
6,11,27,29,13687,13954
6,12,27,32,13687,13953
6,7,28,19,13687,13866
6,8,28,21,13687,13866
6,9,28,21,13687,13866
6,10,28,24,13687,13955
6,11,28,32,13687,13954
6,12,28,30,13687,13953
6,7,26,18,13687,13866
6,8,26,22,13687,13866
6,9,26,20,13687,13866
6,10,26,26,13687,13955
6,11,26,29,13687,13954
6,12,26,34,13687,13953
6,7,31,19,13687,13866
6,8,31,20,13687,13866
6,9,31,19,13687,13866
6,10,31,20,13687,13955
6,11,31,30,13687,13954
6,12,31,31,13687,13953
6,7,27,20,13687,13866
6,8,27,20,13687,13866
6,9,27,18,13687,13866
6,10,27,23,13687,13955
6,11,27,28,13687,13954
6,12,27,31,13687,13953
6,7,27,20,13687,13866
6,8,27,21,13687,13866
6,9,27,21,13687,13866
6,10,27,24,13687,13955
6,11,27,31,13687,13954
6,12,27,35,13687,13953
6,7,30,19,13687,13866
6,8,30,21,13687,13866
6,9,30,19,13687,13866
6,10,30,22,13687,13955
6,11,30,30,13687,13954
6,12,30,30,13687,13953
6,7,27,19,13687,13866
6,8,27,22,13687,13866
6,9,27,22,13687,13866
6,10,27,24,13687,13955
6,11,27,30,13687,13954
6,12,27,34,13687,13953
6,7,29,21,13687,13866
6,8,29,20,13687,13866
6,9,29,21,13687,13866
6,10,29,22,13687,13955
6,11,29,29,13687,13954
6,12,29,33,13687,13953
6,7,27,18,13687,13866
6,8,27,21,13687,13866
6,9,27,20,13687,13866
6,10,27,24,13687,13955
6,11,27,30,13687,13954
6,12,27,31,13687,13953
6,7,29,23,13687,13866
6,8,29,23,13687,13866
6,9,29,23,13687,13866
6,10,29,23,13687,13955
6,11,29,30,13687,13954
6,12,29,30,13687,13953
6,7,27,20,13687,13866
6,8,27,23,13687,13866
6,9,27,21,13687,13866
6,10,27,23,13687,13955
6,11,27,33,13687,13954
6,12,27,29,13687,13953
6,7,28,19,13687,13866
6,8,28,20,13687,13866
6,9,28,20,13687,13866
6,10,28,22,13687,13955
6,11,28,30,13687,13954
6,12,28,32,13687,13953
6,7,29,17,13687,13866
6,8,29,19,13687,13866
6,9,29,18,13687,13866
6,10,29,24,13687,13955
6,11,29,29,13687,13954
6,12,29,31,13687,13953
6,7,30,20,13687,13866
6,8,30,20,13687,13866
6,9,30,19,13687,13866
6,10,30,24,13687,13955
6,11,30,29,13687,13954
6,12,30,34,13687,13953
6,7,31,19,13687,13866
6,8,31,22,13687,13866
6,9,31,18,13687,13866
6,10,31,23,13687,13955
6,11,31,31,13687,13954
6,12,31,31,13687,13953
6,7,29,20,13687,13866
6,8,29,23,13687,13866
6,9,29,21,13687,13866
6,10,29,24,13687,13955
6,11,29,32,13687,13954
6,12,29,34,13687,13953
6,7,28,18,13687,13866
6,8,28,22,13687,13866
6,9,28,21,13687,13866
6,10,28,21,13687,13955
6,11,28,29,13687,13954
6,12,28,30,13687,13953
6,7,26,20,13687,13866
6,8,26,20,13687,13866
6,9,26,19,13687,13866
6,10,26,24,13687,13955
6,11,26,30,13687,13954
6,12,26,32,13687,13953
6,7,31,19,13687,13866
6,8,31,22,13687,13866
6,9,31,19,13687,13866
6,10,31,22,13687,13955
6,11,31,29,13687,13954
6,12,31,29,13687,13953
6,7,31,20,13687,13866
6,8,31,21,13687,13866
6,9,31,19,13687,13866
6,10,31,23,13687,13955
6,11,31,30,13687,13954
6,12,31,31,13687,13953
6,7,32,19,13687,13866
6,8,32,24,13687,13866
6,9,32,23,13687,13866
6,10,32,25,13687,13955
6,11,32,30,13687,13954
6,12,32,32,13687,13953
6,7,28,18,13687,13866
6,8,28,23,13687,13866
6,9,28,19,13687,13866
6,10,28,21,13687,13955
6,11,28,28,13687,13954
6,12,28,31,13687,13953
6,7,28,21,13687,13866
6,8,28,23,13687,13866
6,9,28,20,13687,13866
6,10,28,22,13687,13955
6,11,28,32,13687,13954
6,12,28,32,13687,13953
6,7,32,19,13687,13866
6,8,32,22,13687,13866
6,9,32,21,13687,13866
6,10,32,25,13687,13955
6,11,32,31,13687,13954
6,12,32,33,13687,13953
6,7,31,20,13687,13866
6,8,31,21,13687,13866
6,9,31,19,13687,13866
6,10,31,24,13687,13955
6,11,31,29,13687,13954
6,12,31,30,13687,13953
6,7,28,18,13687,13866
6,8,28,22,13687,13866
6,9,28,19,13687,13866
6,10,28,23,13687,13955
6,11,28,29,13687,13954
6,12,28,32,13687,13953
6,7,30,21,13687,13866
6,8,30,21,13687,13866
6,9,30,20,13687,13866
6,10,30,23,13687,13955
6,11,30,28,13687,13954
6,12,30,33,13687,13953
6,7,29,19,13687,13866
6,8,29,21,13687,13866
6,9,29,21,13687,13866
6,10,29,23,13687,13955
6,11,29,29,13687,13954
6,12,29,34,13687,13953
6,7,29,23,13687,13866
6,8,29,24,13687,13866
6,9,29,20,13687,13866
6,10,29,25,13687,13955
6,11,29,32,13687,13954
6,12,29,32,13687,13953
6,7,28,18,13687,13866
6,8,28,23,13687,13866
6,9,28,18,13687,13866
6,10,28,21,13687,13955
6,11,28,26,13687,13954
6,12,28,32,13687,13953
6,7,28,19,13687,13866
6,8,28,21,13687,13866
6,9,28,19,13687,13866
6,10,28,24,13687,13955
6,11,28,31,13687,13954
6,12,28,33,13687,13953
6,7,27,21,13687,13866
6,8,27,22,13687,13866
6,9,27,19,13687,13866
6,10,27,21,13687,13955
6,11,27,30,13687,13954
6,12,27,34,13687,13953
6,7,26,21,13687,13866
6,8,26,22,13687,13866
6,9,26,20,13687,13866
6,10,26,23,13687,13955
6,11,26,31,13687,13954
6,12,26,31,13687,13953
6,7,28,21,13687,13866
6,8,28,22,13687,13866
6,9,28,21,13687,13866
6,10,28,21,13687,13955
6,11,28,28,13687,13954
6,12,28,29,13687,13953
6,7,30,19,13687,13866
6,8,30,22,13687,13866
6,9,30,22,13687,13866
6,10,30,25,13687,13955
6,11,30,31,13687,13954
6,12,30,35,13687,13953
6,7,29,21,13687,13866
6,8,29,25,13687,13866
6,9,29,25,13687,13866
6,10,29,25,13687,13955
6,11,29,32,13687,13954
6,12,29,32,13687,13953
6,7,27,20,13687,13866
6,8,27,21,13687,13866
6,9,27,17,13687,13866
6,10,27,22,13687,13955
6,11,27,27,13687,13954
6,12,27,29,13687,13953
6,7,27,21,13687,13866
6,8,27,23,13687,13866
6,9,27,20,13687,13866
6,10,27,23,13687,13955
6,11,27,30,13687,13954
6,12,27,33,13687,13953
6,7,27,19,13687,13866
6,8,27,22,13687,13866
6,9,27,20,13687,13866
6,10,27,22,13687,13955
6,11,27,31,13687,13954
6,12,27,33,13687,13953
6,7,30,20,13687,13866
6,8,30,23,13687,13866
6,9,30,21,13687,13866
6,10,30,24,13687,13955
6,11,30,32,13687,13954
6,12,30,33,13687,13953
6,7,29,19,13687,13866
6,8,29,23,13687,13866
6,9,29,23,13687,13866
6,10,29,26,13687,13955
6,11,29,31,13687,13954
6,12,29,32,13687,13953
6,7,26,19,13687,13866
6,8,26,21,13687,13866
6,9,26,21,13687,13866
6,10,26,20,13687,13955
6,11,26,28,13687,13954
6,12,26,30,13687,13953
6,7,28,21,13687,13866
6,8,28,26,13687,13866
6,9,28,21,13687,13866
6,10,28,24,13687,13955
6,11,28,32,13687,13954
6,12,28,29,13687,13953
6,7,28,19,13687,13866
6,8,28,25,13687,13866
6,9,28,22,13687,13866
6,10,28,28,13687,13955
6,11,28,35,13687,13954
6,12,28,34,13687,13953
6,7,28,20,13687,13866
6,8,28,23,13687,13866
6,9,28,21,13687,13866
6,10,28,23,13687,13955
6,11,28,30,13687,13954
6,12,28,31,13687,13953
6,7,28,20,13687,13866
6,8,28,22,13687,13866
6,9,28,20,13687,13866
6,10,28,24,13687,13955
6,11,28,29,13687,13954
6,12,28,31,13687,13953
6,7,28,19,13687,13866
6,8,28,21,13687,13866
6,9,28,21,13687,13866
6,10,28,23,13687,13955
6,11,28,32,13687,13954
6,12,28,32,13687,13953
6,7,28,21,13687,13866
6,8,28,24,13687,13866
6,9,28,24,13687,13866
6,10,28,26,13687,13955
6,11,28,31,13687,13954
6,12,28,33,13687,13953
6,7,30,19,13687,13866
6,8,30,22,13687,13866
6,9,30,19,13687,13866
6,10,30,24,13687,13955
6,11,30,30,13687,13954
6,12,30,33,13687,13953
6,7,25,20,13687,13866
6,8,25,22,13687,13866
6,9,25,20,13687,13866
6,10,25,24,13687,13955
6,11,25,32,13687,13954
6,12,25,34,13687,13953
6,7,28,18,13687,13866
6,8,28,21,13687,13866
6,9,28,21,13687,13866
6,10,28,22,13687,13955
6,11,28,32,13687,13954
6,12,28,32,13687,13953
6,7,26,21,13687,13866
6,8,26,23,13687,13866
6,9,26,22,13687,13866
6,10,26,25,13687,13955
6,11,26,32,13687,13954
6,12,26,35,13687,13953
6,7,27,20,13687,13866
6,8,27,21,13687,13866
6,9,27,18,13687,13866
6,10,27,23,13687,13955
6,11,27,30,13687,13954
6,12,27,30,13687,13953
6,7,29,19,13687,13866
6,8,29,19,13687,13866
6,9,29,19,13687,13866
6,10,29,22,13687,13955
6,11,29,32,13687,13954
6,12,29,32,13687,13953
6,7,29,19,13687,13866
6,8,29,21,13687,13866
6,9,29,20,13687,13866
6,10,29,23,13687,13955
6,11,29,30,13687,13954
6,12,29,33,13687,13953
6,7,28,20,13687,13866
6,8,28,21,13687,13866
6,9,28,21,13687,13866
6,10,28,22,13687,13955
6,11,28,31,13687,13954
6,12,28,32,13687,13953
6,7,26,18,13687,13866
6,8,26,22,13687,13866
6,9,26,21,13687,13866
6,10,26,22,13687,13955
6,11,26,30,13687,13954
6,12,26,31,13687,13953
6,7,29,20,13687,13866
6,8,29,23,13687,13866
6,9,29,21,13687,13866
6,10,29,24,13687,13955
6,11,29,32,13687,13954
6,12,29,33,13687,13953
6,7,26,19,13687,13866
6,8,26,21,13687,13866
6,9,26,19,13687,13866
6,10,26,21,13687,13955
6,11,26,30,13687,13954
6,12,26,30,13687,13953
6,7,27,21,13687,13866
6,8,27,23,13687,13866
6,9,27,21,13687,13866
6,10,27,24,13687,13955
6,11,27,32,13687,13954
6,12,27,30,13687,13953
6,7,30,18,13687,13866
6,8,30,23,13687,13866
6,9,30,23,13687,13866
6,10,30,26,13687,13955
6,11,30,32,13687,13954
6,12,30,30,13687,13953
6,7,28,18,13687,13866
6,8,28,23,13687,13866
6,9,28,22,13687,13866
6,10,28,22,13687,13955
6,11,28,29,13687,13954
6,12,28,29,13687,13953
6,7,30,19,13687,13866
6,8,30,21,13687,13866
6,9,30,19,13687,13866
6,10,30,20,13687,13955
6,11,30,30,13687,13954
6,12,30,31,13687,13953
6,7,29,19,13687,13866
6,8,29,20,13687,13866
6,9,29,19,13687,13866
6,10,29,22,13687,13955
6,11,29,31,13687,13954
6,12,29,33,13687,13953
6,7,30,19,13687,13866
6,8,30,22,13687,13866
6,9,30,19,13687,13866
6,10,30,20,13687,13955
6,11,30,27,13687,13954
6,12,30,33,13687,13953
6,7,27,17,13687,13866
6,8,27,20,13687,13866
6,9,27,18,13687,13866
6,10,27,23,13687,13955
6,11,27,31,13687,13954
6,12,27,33,13687,13953
6,7,25,19,13687,13866
6,8,25,23,13687,13866
6,9,25,20,13687,13866
6,10,25,21,13687,13955
6,11,25,29,13687,13954
6,12,25,30,13687,13953
6,7,29,20,13687,13866
6,8,29,23,13687,13866
6,9,29,20,13687,13866
6,10,29,23,13687,13955
6,11,29,28,13687,13954
6,12,29,31,13687,13953
6,7,28,18,13687,13866
6,8,28,21,13687,13866
6,9,28,21,13687,13866
6,10,28,24,13687,13955
6,11,28,29,13687,13954
6,12,28,33,13687,13953
6,7,30,21,13687,13866
6,8,30,21,13687,13866
6,9,30,20,13687,13866
