Scenario,Model,K,Test P,Test R,Test A,Test F,Test AUC,Test MCC,Test B
Updated Model,NN,11,0.11267605633802817,0.6877828054298643,0.9983968595669241,0.19363057324840766,0.8969661411217991,0.2779671756301879,0.0019045643441733648
Static Model,NN,12,0.10877626699629171,0.6285714285714286,0.9985355854627019,0.18545837723919914,0.9195459570786452,0.2610807430968751,0.0017043696066853038
Updated Model,NN,12,0.10121836925960637,0.7714285714285715,0.9981225940407991,0.17895608947804473,0.9283365349110939,0.27901980401240484,0.0019384597759426862
Static Model,CART,7,0.05611899932386748,0.6897506925207756,0.9932810505311876,0.10379324718632764,0.8416015274304575,0.1955000587275599,0.006718949468812355
Updated Model,CART,7,0.05969517358171041,0.7811634349030471,0.9929357277794184,0.11091445427728615,0.8871093432293292,0.21475762553548242,0.007064272220581549
Static Model,CART,8,0.05337361530715005,0.6339712918660287,0.9928531245674027,0.09845810886122978,0.8135227359097318,0.18255234324794567,0.007146875432597292
Updated Model,CART,8,0.05366514305061791,0.7583732057416268,0.9916190257393548,0.10023715415019764,0.8750679503112071,0.20035866890960963,0.008380974260645206
Static Model,CART,9,0.05060449050086356,0.7009569377990431,0.9918996256710689,0.09439432989690721,0.8465159474181426,0.1869349026180443,0.008100374328931102
Updated Model,CART,9,0.051759834368530024,0.777511961722488,0.9912872707991736,0.09705838435120204,0.88446403017903,0.19923758135676886,0.008712729200826464
Static Model,CART,10,0.02978515625,0.6524064171122995,0.9933967878209237,0.056969413962176044,0.8229537420933583,0.13845343817147396,0.006603212179076368
Updated Model,CART,10,0.021549213744903904,0.7914438502673797,0.9889499601093397,0.04195605953224663,0.8902271051462822,0.129490725614426,0.011050039890660354
Static Model,CART,11,0.03066877720617333,0.7013574660633484,0.9937128023299987,0.058767772511848344,0.8475760539230468,0.14581149763252207,0.006287197670001267
Updated Model,CART,11,0.02712776972458066,0.5927601809954751,0.9939369380777511,0.051881188118811886,0.7934047105319627,0.12590290813154945,0.006063061922248955
Static Model,CART,12,0.01926926926926927,0.55,0.9924562759540481,0.03723404255319149,0.7712868285214016,0.10193011022396174,0.007543724045951926
Updated Model,CART,12,0.033548784241305016,0.7785714285714286,0.9939926798217695,0.06432575981115374,0.8863106292020708,0.16085660781024017,0.006007320178230426
Static Model,SVM,7,0.092487597448618,0.7229916897506925,0.9958420640612768,0.16399622997172475,0.9458415557679198,0.25765210426530993,0.0031761603435172025
Updated Model,SVM,7,0.09529025191675794,0.7229916897506925,0.9959717554114887,0.16838709677419353,0.9474568933372056,0.2615569549692324,0.003240485400973152
Static Model,SVM,8,0.23487544483985764,0.631578947368421,0.9985067109646294,0.3424124513618677,0.896715551642307,0.3845797024011966,0.002047188789284664
Updated Model,SVM,8,0.23835616438356164,0.6244019138755981,0.9985405824121772,0.3450099140779907,0.9124417301844906,0.38521785748908394,0.0020443928015529155
Static Model,SVM,9,0.25701754385964914,0.7009569377990431,0.9985995083871005,0.37612323491655975,0.9414167422284744,0.42393177249026154,0.001952508579368398
Updated Model,SVM,9,0.1793641271745651,0.715311004784689,0.9978574783658626,0.286810551558753,0.9508259635392825,0.35752591518445126,0.0026035623110927547
Static Model,SVM,10,0.14352941176470588,0.6524064171122995,0.9987035535384977,0.2352941176470588,0.9302775845197404,0.3056130440269719,0.0018314996251243222
Updated Model,SVM,10,0.13953488372093023,0.6737967914438503,0.9986299846976812,0.23119266055045873,0.9097125656971048,0.30622489321638696,0.002009204934157947
Static Model,SVM,11,0.15101070154577884,0.5746606334841629,0.998976826643029,0.23917137476459507,0.908068904070586,0.29423623804637,0.0015869526755412577
Updated Model,SVM,11,0.11267605633802817,0.579185520361991,0.998605799670761,0.18865143699336775,0.9085205737291927,0.2550457220187393,0.0017946363991004194
Static Model,SVM,12,0.14568345323741008,0.5785714285714286,0.9989883604619442,0.2327586206896552,0.9060957706688555,0.2899870981886212,0.0015371619517072755
Updated Model,SVM,12,0.11924119241192412,0.6285714285714286,0.99867009184323,0.20045558086560364,0.9077457111671537,0.27339138188673023,0.0021498859982862486
Static Model,RGF,7,0.15301944728761516,0.8282548476454293,0.9973171078516393,0.25831533477321816,0.9479440095188097,0.35533495650511754,0.002799362824859203
Updated Model,RGF,7,0.15463917525773196,0.8310249307479224,0.9973421085938489,0.2607561929595828,0.9520837662355098,0.3578174205928879,0.0026283166380447398
Static Model,RGF,8,0.19640787949015065,0.8110047846889952,0.9978410633867324,0.31623134328358204,0.9088426093116921,0.3984870711063671,0.002377533764971751
Updated Model,RGF,8,0.1880153930731171,0.8181818181818182,0.9977129409547035,0.30576665176575774,0.919928638248266,0.3915737351858057,0.00236865161822356
Static Model,RGF,9,0.19381202568593112,0.7942583732057417,0.9978862950657165,0.3115908024401689,0.9677619296877031,0.39173017729628967,0.0022778259235513494
Updated Model,RGF,9,0.19102416570771003,0.7942583732057417,0.9978502741908991,0.30797773654916516,0.9678181630139561,0.38889190940465235,0.0023398320739500852
Static Model,RGF,10,0.1080088170462895,0.786096256684492,0.9979498816359095,0.18992248062015504,0.89890508505659,0.2909286899390427,0.002181224875525389
Updated Model,RGF,10,0.10986547085201794,0.786096256684492,0.9979874834878824,0.19278688524590165,0.9246070460799407,0.2934270898270586,0.002082572324699889
Static Model,RGF,11,0.10914245216158752,0.6968325791855203,0.9983234139546663,0.1887254901960784,0.9306037553525118,0.27535640466340877,0.0018217876658805062
Updated Model,RGF,11,0.1159090909090909,0.6923076923076923,0.9984361149803723,0.19857235561323816,0.9446323123264423,0.28286716597366823,0.0015668681499970488
Static Model,RGF,12,0.1101871101871102,0.7571428571428571,0.9983139341032403,0.19237749546279492,0.9318588569825976,0.28844392441233097,0.0018560716482795803
Updated Model,RGF,12,0.11252653927813164,0.7571428571428571,0.9983518232245158,0.19593345656192238,0.9163365941962289,0.2914989689043864,0.0017207745673741592
Static Model,RF,7,0.25530035335689044,0.8005540166204986,0.9985702700548923,0.3871399866041527,0.9355762523818462,0.45161396020824407,0.001807161150096644
Updated Model,RF,7,0.21525679758308158,0.7894736842105263,0.9982577607772731,0.3382789317507418,0.9561156940395963,0.4116991129822469,0.0019454346300905813
Static Model,RF,8,0.24775143090760426,0.7248803827751196,0.9984757848603465,0.3692870201096892,0.9212758664184661,0.4232393201182535,0.0017896052945490539
Updated Model,RF,8,0.2916666666666667,0.8038277511961722,0.9986775408740012,0.42802547770700633,0.9207058910998525,0.4837374908197596,0.0017563476565376312
Static Model,RF,9,0.27721943048576214,0.7918660287081339,0.9986312067569397,0.4106699751861042,0.9410544280516112,0.4680560420969405,0.0017743905988398404
Updated Model,RF,9,0.257964257964258,0.7942583732057417,0.9985000907726045,0.3894428152492669,0.9335819471321748,0.45214673492448215,0.002027232357695932
Static Model,RF,10,0.14012096774193547,0.7433155080213903,0.9985269883205378,0.23579304495335027,0.8888155156953536,0.3223357083695422,0.0017743404962136573
Updated Model,RF,10,0.16912599318955732,0.7967914438502673,0.9987411553904707,0.2790262172284644,0.9452731950565336,0.36675085351334286,0.0017026504401051548
Static Model,RF,11,0.15203426124197003,0.6425339366515838,0.998897049512473,0.2458874458874459,0.9022024944006404,0.312202497103989,0.001610618378287114
Updated Model,RF,11,0.14431934493346982,0.6380090497737556,0.9988400658477903,0.23539232053422368,0.9181830174168532,0.30308351799196487,0.0014327283778650124
Static Model,RF,12,0.16853932584269662,0.75,0.9989523657967324,0.27522935779816515,0.9132472160350318,0.3552313823865225,0.0016531031190324635
Updated Model,RF,12,0.18848167539267016,0.7714285714285715,0.9990584553363039,0.302945301542777,0.9228846914953173,0.38103451881207434,0.0014399675749832434
Static Model,NN,7,0.08911211924821776,0.7617728531855956,0.9954733031136862,0.15955903684363215,0.9313975290557301,0.25959448150292797,0.003981875336536384
Updated Model,NN,7,0.14315679077084426,0.7562326869806094,0.9973092951196989,0.24074074074074073,0.8796547352691491,0.3283141585182556,0.003046025130603205
Static Model,NN,8,0.11863758132414849,0.7416267942583732,0.9964493886940053,0.20455295282085123,0.8948166339259563,0.29574368294610387,0.003355657603767782
Updated Model,NN,8,0.15588096362777515,0.7894736842105263,0.9972387406890336,0.2603550295857988,0.9004748942372355,0.3500730638793364,0.0026901483188400783
Static Model,NN,9,0.145985401459854,0.7655502392344498,0.997161555064391,0.24521072796934865,0.9438893185486593,0.33355225425100704,0.002795189874751316
Updated Model,NN,9,0.1687116564417178,0.7894736842105263,0.9975304088225209,0.2780117944397641,0.9324007351417507,0.3642771370175895,0.0024630543196500353
Static Model,NN,10,0.08343125734430082,0.7593582887700535,0.9973760446775396,0.15034409740603494,0.9139667703839591,0.251168343954945,0.002574470953952974
Updated Model,NN,10,0.09971711456859972,0.7540106951871658,0.9978436155325077,0.17613991255465336,0.8925382492406164,0.27372157242550765,0.0024403909783963155
Static Model,NN,11,0.08338028169014085,0.669683257918552,0.9978472837786502,0.14829659318637275,0.89081703169624,0.2358064673553654,0.0022610244477094163
Updated Model,NN,11,0.1287037037037037,0.6289592760180995,0.9987045713562113,0.21368178324365872,0.8754062899113734,0.2841314984559717,0.0017969836126480556
Static Model,NN,12,0.07398932112890923,0.6928571428571428,0.9976186687278349,0.13370089593383874,0.9265715568872002,0.22591464047414517,0.002363879933481896
Updated Model,NN,12,0.10140845070422536,0.7714285714285715,0.9981263829529265,0.17925311203319505,0.9261536914335957,0.2792825167046621,0.0019409591815168535
Static Model,CART,7,0.07551951343132286,0.8254847645429363,0.9942013903537761,0.138379382400743,0.909890689078635,0.2486529519388593,0.005798609646223872
Updated Model,CART,7,0.05517241379310345,0.8199445983379502,0.9919778868435156,0.10338805448829899,0.9060097901792626,0.21146609630373603,0.008022113156484333
Static Model,CART,8,0.09414831981460023,0.777511961722488,0.9952579973433003,0.16795865633074936,0.8864520405117111,0.269557459491532,0.004742002656699625
Updated Model,CART,8,0.06514310123878685,0.7296650717703349,0.9933877043700058,0.11960784313725491,0.8616076088273147,0.216774756221637,0.006612295629994198
Static Model,CART,9,0.06134969325153374,0.5741626794258373,0.9944527852781244,0.11085450346420324,0.784434372479951,0.1864220990121002,0.005547214721875622
Updated Model,CART,9,0.03932151117964534,0.7320574162679426,0.9890669440754306,0.07463414634146341,0.8606396212511644,0.16805973502444932,0.010933055924569406
Static Model,CART,10,0.02758954501452081,0.6096256684491979,0.9933117749382022,0.052789997684649224,0.8015273897737947,0.12870721003823862,0.006688225061797826
Updated Model,CART,10,0.03836251287332647,0.7967914438502673,0.9938316614133065,0.07320068779169737,0.8953416813517755,0.17402058996878922,0.006168338586693522
Static Model,CART,11,0.027570361860999426,0.6515837104072398,0.9934709383310117,0.052902277736958124,0.8225751768625874,0.1331304031900526,0.006529061668988223
Updated Model,CART,11,0.03891377379619261,0.6289592760180995,0.9955489426364442,0.07329290798839969,0.8123054193154556,0.1556946130486761,0.0044510573635557805
Static Model,CART,12,0.03225806451612903,0.6357142857142857,0.9948451850504683,0.061400482925146604,0.8153273730567199,0.14241646393837806,0.005154814949531691
Updated Model,CART,12,0.028735632183908046,0.75,0.9932102694674305,0.055350553505535055,0.871637395872022,0.1459754908920471,0.006789730532569488
Static Model,SVM,7,0.09853733641262509,0.7091412742382271,0.9961764489883294,0.17303142953700576,0.9416947571276956,0.2634385602443897,0.0031537043933831345
Updated Model,SVM,7,0.2091346153846154,0.7229916897506925,0.9983015120761397,0.32442510876320696,0.9435478657211722,0.38828716514017125,0.0026785931414716546
Static Model,SVM,8,0.23409893992932862,0.6339712918660287,0.9984978749348343,0.3419354838709677,0.8982111917529229,0.38466885557694436,0.0020570394974454044
Updated Model,SVM,8,0.23408071748878923,0.6244019138755981,0.9985111289795269,0.3405088062622309,0.9125495429156187,0.3817349325359647,0.0020726805874458154
Static Model,SVM,9,0.25906277630415564,0.7009569377990431,0.9986124759020347,0.37830858618463525,0.9378009452137851,0.42562028950951764,0.0019524726428858323
Updated Model,SVM,9,0.22854914196567863,0.7009569377990431,0.9983949098181378,0.3447058823529412,0.9505719426633086,0.39968864054429226,0.0021741601262552208
Static Model,SVM,10,0.14472123368920523,0.6524064171122995,0.9987149975804026,0.23689320388349516,0.9311606368628593,0.3068829130344806,0.001838334936422885
Updated Model,SVM,10,0.09868421052631579,0.7219251336898396,0.9978992008789024,0.17363344051446944,0.9102122653193839,0.26642501021763226,0.0025327230812265383
Static Model,SVM,11,0.1530120481927711,0.5746606334841629,0.9989907559832848,0.241674595623216,0.8945993416736331,0.2961847061421877,0.001593511006928356
Updated Model,SVM,11,0.13186813186813187,0.5429864253393665,0.9988717234392808,0.21220159151193638,0.9053674432257315,0.26721012750159356,0.001670118475031206
Static Model,SVM,12,0.14727272727272728,0.5785714285714286,0.9989997271983269,0.23478260869565218,0.9062684690791476,0.2915686352618696,0.001563937443745497
Updated Model,SVM,12,0.12137931034482759,0.6285714285714286,0.998694719772059,0.20346820809248553,0.9154908606144215,0.2758390167731206,0.0020029702507020227
Static Model,RGF,7,0.15687303252885623,0.8282548476454293,0.997392110078268,0.26378473753859727,0.9552329049077876,0.3598006144125286,0.0026077812541778164
Updated Model,RGF,7,0.16058002148227712,0.8282548476454293,0.9974608621193441,0.26900584795321636,0.9560919957582156,0.36404470252833515,0.002598172402228782
Static Model,RGF,8,0.19629415170816444,0.8110047846889952,0.9978395907150999,0.31608391608391606,0.915518765284854,0.39837125308462606,0.002261175336611656
Updated Model,RGF,8,0.18387096774193548,0.8181818181818182,0.9976525614177705,0.3002633889376646,0.9166459454939443,0.38721700534695214,0.0024817661190119967
Static Model,RGF,9,0.1993993993993994,0.7942583732057417,0.9979554551453659,0.3187710033605377,0.9612208132343341,0.3973575502732185,0.002139276756303219
Updated Model,RGF,9,0.18725324309080654,0.7942583732057417,0.9977998449661548,0.3030579643998174,0.9633618771269262,0.38501951469379214,0.0023187432478875836
Static Model,RGF,10,0.11178707224334601,0.786096256684492,0.9980250853398553,0.19573901464713714,0.8906590814970079,0.29599067912074556,0.002023920199682891
Updated Model,RGF,10,0.11750599520383694,0.786096256684492,0.998129716580128,0.20445062586926285,0.9313657962235269,0.3034921406024345,0.0019914487472306097
Static Model,RGF,11,0.11441307578008915,0.6968325791855203,0.9984057236925414,0.196553924696873,0.9323062929083669,0.28194843115378987,0.0016498692452253819
Updated Model,RGF,11,0.10890360559234731,0.669683257918552,0.9983740661010511,0.18734177215189873,0.9454586663400025,0.269633086502739,0.0015718132703502958
Static Model,RGF,12,0.11288604898828541,0.7571428571428571,0.9983575065927071,0.19647822057460612,0.9297477647609158,0.2919656164779195,0.0016441915246691438
Updated Model,RGF,12,0.11496746203904555,0.7571428571428571,0.9983897123457913,0.19962335216572505,0.903853290135495,0.29465278856323845,0.0016911124670165524
Static Model,RF,7,0.23770491803278687,0.8033240997229917,0.998435891065516,0.36685641998734975,0.9508933671749873,0.4364852106220761,0.001922548263151562
Updated Model,RF,7,0.24458700882117082,0.8448753462603878,0.9984405787046803,0.37935323383084574,0.9470543300423961,0.4541050257257631,0.001938870060204912
Static Model,RF,8,0.26112026359143325,0.7583732057416268,0.9985302737107496,0.3884803921568627,0.9175228447007359,0.4444869595500391,0.0018877819032219103
Updated Model,RF,8,0.25117004680187205,0.7703349282296651,0.9984448587560637,0.3788235294117647,0.9249861825553942,0.439341362752462,0.001961603916128405
Static Model,RF,9,0.2642570281124498,0.7870813397129187,0.9985519608323415,0.39567047504509917,0.9459369855913,0.455567618761547,0.0019691096734779736
Updated Model,RF,9,0.2940156114483955,0.8110047846889952,0.9987133343515234,0.4315722469764482,0.9410149208978105,0.4878633963111904,0.0017647358517207893
Static Model,RF,10,0.11962616822429907,0.6844919786096256,0.9983635020076119,0.20365950676213207,0.8885578847916435,0.2857146761958264,0.001984824232595247
Updated Model,RF,10,0.164079822616408,0.7914438502673797,0.9987035535384977,0.2718089990817264,0.9442331566018887,0.3600099827748202,0.001743854876469742
Static Model,RF,11,0.1262135922330097,0.6470588235294118,0.9986475876915284,0.21122599704579023,0.9132976946552512,0.28538652533814274,0.0017061324553627963
Updated Model,RF,11,0.19505494505494506,0.6425339366515838,0.9991579080663543,0.2992623814541623,0.9159535873303098,0.3537235885688462,0.0012009343460316884
Static Model,RF,12,0.14165497896213183,0.7214285714285714,0.9987667091024824,0.2368112543962485,0.9130141090499977,0.31933741023939066,0.0017183269679609586
Updated Model,RF,12,0.19148936170212766,0.7714285714285715,0.9990755054408779,0.3068181818181818,0.9285020324785085,0.38406787809211435,0.0013201069988784818
Static Model,NN,7,0.13620604259534422,0.7617728531855956,0.9971405401097845,0.23109243697478993,0.8973644323616317,0.3213788434906218,0.0028672220716269127
Updated Model,NN,7,0.1557703240477544,0.7590027700831025,0.9975436770779132,0.25849056603773585,0.8963571991022024,0.3431695047597127,0.0025103359317963283
Static Model,NN,8,0.15548931942374566,0.7488038277511961,0.9973418277033097,0.2575071986836693,0.8868186090855085,0.34047869256658747,0.0026637453577048943
Updated Model,NN,8,0.14760638297872342,0.7966507177033493,0.997042875361909,0.24906507105459988,0.9009910187138858,0.34215897034325343,0.003012980114977387
Static Model,NN,9,0.16981132075471697,0.7535885167464115,0.9976327081070022,0.27716673999120106,0.894933258657242,0.3570420646470694,0.0023532502031855832
Updated Model,NN,9,0.13443298969072165,0.7799043062200957,0.9968431305310054,0.2293352092859655,0.919865856269384,0.3230088444279439,0.0027213130129996534
Static Model,NN,10,0.09153952843273232,0.7058823529411765,0.9977684118285617,0.16206261510128914,0.8955162891565065,0.2536860307216541,0.0022352800224597264
Updated Model,NN,10,0.11681855840927921,0.7540106951871658,0.9981820322002642,0.20229555236728838,0.901819446382369,0.29634795062169383,0.001998691840573943
Static Model,NN,11,0.08482400461627236,0.665158371040724,0.9978979359250348,0.150460593654043,0.8689162144558604,0.2370415871710898,0.00230683636434706
Updated Model,NN,11,0.1345565749235474,0.5972850678733032,0.9988122071672787,0.21963394342762058,0.8520324180345088,0.28311950622179827,0.0012360885520435725
Static Model,NN,12,0.07587382779198636,0.6357142857142857,0.9978497923676154,0.13556740289413555,0.8683594693249508,0.2191275023402232,0.002313735999288727
Updated Model,NN,12,0.08737864077669903,0.7714285714285715,0.9978024309660211,0.1569767441860465,0.9056604309893959,0.25917727743483643,0.002278843054603629
Static Model,CART,7,0.05866784296426996,0.7368421052631579,0.9931826101087377,0.10868232890704801,0.8650846966702269,0.20670825384491756,0.0068173898912623964
Updated Model,CART,7,0.056839872746553555,0.7423822714681441,0.9929060393980447,0.10559495665878645,0.8677148529411638,0.20419125200110785,0.007093960601955371
Static Model,CART,8,0.05233494363929147,0.6220095693779905,0.99283397983618,0.09654660230226514,0.8075359803507793,0.17901280781576984,0.007166020163819993
Updated Model,CART,8,0.04596888260254597,0.777511961722488,0.9899298713768596,0.08680555555555555,0.8837863365831502,0.1875585947584129,0.010070128623140384
Static Model,CART,9,0.046860356138706656,0.7177033492822966,0.9910380063454373,0.08797653958944282,0.8544530379157755,0.18192839771064556,0.008961993654562692
Updated Model,CART,9,0.04457831325301205,0.7966507177033493,0.989594289682757,0.08443204868154158,0.893180640675833,0.18696872805432915,0.010405710317243048
Static Model,CART,10,0.02195945945945946,0.6256684491978609,0.9913662878143842,0.042429737080689034,0.8085732860640522,0.1161075278233981,0.00863371218561582
Updated Model,CART,10,0.01925343811394892,0.786096256684492,0.9876927503629396,0.03758629506520072,0.8869253289277059,0.12185253588545496,0.012307249637060385
Static Model,CART,11,0.026479438314944835,0.5972850678733032,0.99374192731417,0.050710718401844025,0.7955689879651945,0.12484372827415229,0.006258072685830062
Updated Model,CART,11,0.030278884462151396,0.6877828054298643,0.993748258832468,0.058004197672199956,0.8408083568074413,0.1434526279972836,0.006251741167531974
Static Model,CART,12,0.024936061381074168,0.5571428571428572,0.9941044527295323,0.04773561811505508,0.7756816166271252,0.1169772640429425,0.005895547270467703
Updated Model,CART,12,0.0355297157622739,0.7857142857142857,0.9942863205116547,0.06798516687268231,0.8900279695897034,0.1663447347718919,0.005713679488345306
Static Model,SVM,7,0.1892675852066715,0.7229916897506925,0.9980968184992992,0.3,0.94131416194917,0.3693171089438678,0.0030676514143985136
Updated Model,SVM,7,0.19362017804154302,0.7229916897506925,0.9981452574373302,0.30544177881802226,0.94389597970263,0.37355560415644434,0.002687352166332772
Static Model,SVM,8,0.22544833475661827,0.631578947368421,0.9984374953979012,0.3322844556324733,0.8994384360662132,0.3767544580530856,0.0020992664389028613
Updated Model,SVM,8,0.23036649214659685,0.631578947368421,0.9984743121887141,0.3375959079283887,0.9129564551138751,0.3808569764711041,0.002128140402171224
Static Model,SVM,9,0.25478260869565217,0.7009569377990431,0.9985851000371735,0.3737244897959183,0.9405017866221743,0.42207891574661444,0.00199569322178185
Updated Model,SVM,9,0.2638259292837715,0.6961722488038278,0.9986470559418594,0.3826429980276134,0.9476148660882526,0.4280561425621946,0.0021084243857283826
Static Model,SVM,10,0.14302461899179367,0.6524064171122995,0.99869864894911,0.23461538461538461,0.9242825052135945,0.30507360112507376,0.0018790111420912638
Updated Model,SVM,10,0.08284789644012945,0.6844919786096256,0.997586942021214,0.14780600461893764,0.9096034642412337,0.2375937062421939,0.0028546423416849313
Static Model,SVM,11,0.1397139713971397,0.5746606334841629,0.998890717994175,0.22477876106194686,0.9100768495247789,0.28298650991096913,0.0016424930226584685
Updated Model,SVM,11,0.10843373493975904,0.5701357466063348,0.9985678105609725,0.1822125813449024,0.9101461661017878,0.24821588539328904,0.0019266816595832784
Static Model,SVM,12,0.13822525597269625,0.5785714285714286,0.9989315267800309,0.2231404958677686,0.9123271797709375,0.2824469422430652,0.0016153278570846942
Updated Model,SVM,12,0.12054794520547946,0.6285714285714286,0.9986852474917401,0.20229885057471267,0.9228202629011492,0.27488989161712124,0.002060115200900314
Static Model,RGF,7,0.15720294426919032,0.8282548476454293,0.9973983602638203,0.26425099425541315,0.9554422678770229,0.36018035377765606,0.002645668499448983
Updated Model,RGF,7,0.15887353878852284,0.8282548476454293,0.9974296111915822,0.26660722246990637,0.950343170343264,0.36209714950231464,0.002583399485984836
Static Model,RGF,8,0.19003476245654694,0.784688995215311,0.9978086646108171,0.30597014925373134,0.9077081334777486,0.38551615904854925,0.0022829389120509525
Updated Model,RGF,8,0.18781163434903048,0.8110047846889952,0.9977247223277637,0.3049932523616734,0.9184739692669291,0.38963580209784626,0.002272926302380777
Static Model,RGF,9,0.2012121212121212,0.7942583732057417,0.9979770676702563,0.32108317214700194,0.9604289646026387,0.3991662051506136,0.0021653483948876418
Updated Model,RGF,9,0.18895845190665908,0.7942583732057417,0.9978228983260379,0.30528735632183907,0.9653432275429397,0.38677541115553654,0.0023167990637340194
Static Model,RGF,10,0.11221374045801527,0.786096256684492,0.9980332596555016,0.19639278557114231,0.8878426889147175,0.2965568863948911,0.0020090569249280703
Updated Model,RGF,10,0.11342592592592593,0.786096256684492,0.9980561477393113,0.19824679703304116,0.9300192365049422,0.29815964249500965,0.002023988071991498
Static Model,RGF,11,0.114668652271035,0.6968325791855203,0.9984095226035203,0.1969309462915601,0.9337603104181331,0.2822641699038197,0.0016101025211671277
Updated Model,RGF,11,0.10581639803784162,0.6832579185520362,0.9982955552741547,0.18325242718446605,0.9537493106671604,0.26845546102294743,0.0016909036001027432
Static Model,RGF,12,0.11883408071748879,0.7571428571428571,0.9984465460277046,0.20542635658914726,0.943492475119193,0.29958074754593383,0.0016403187611604268
Updated Model,RGF,12,0.10827374872318693,0.7571428571428571,0.998281728350156,0.18945487042001788,0.905414722529326,0.28592101311742224,0.0017916518638389494
Static Model,RF,7,0.23198733174980204,0.8116343490304709,0.9983780768491565,0.3608374384236453,0.9424041248175314,0.4334176098343979,0.0018889573284206875
Updated Model,RF,7,0.2447434819175778,0.8060941828254847,0.9984874550963232,0.37548387096774194,0.9431473682304964,0.4436828911620625,0.0017834623215376708
Static Model,RF,8,0.2255586592178771,0.7727272727272727,0.9982269033544514,0.3491891891891892,0.9199122614300708,0.4169155946302081,0.001958279801719492
Updated Model,RF,8,0.2667744543249798,0.7894736842105263,0.9985346917256471,0.39879154078549844,0.9265641315565969,0.4584239659422784,0.001768465246422145
Static Model,RF,9,0.23741007194244604,0.7894736842105263,0.9983459214283862,0.3650442477876106,0.9431583680845907,0.43239575154316506,0.0021042328850415393
Updated Model,RF,9,0.29302736098852605,0.7942583732057417,0.9987219793614796,0.4281108961960026,0.9491006948071696,0.4819778108861931,0.0016636278496114073
Static Model,RF,10,0.1224122412241224,0.7272727272727273,0.9983226304293804,0.20955315870570107,0.8853214793704411,0.29794510411047737,0.0021577329026013945
Updated Model,RF,10,0.18043202033036848,0.7593582887700535,0.9988719444408114,0.2915811088295688,0.9544498776298027,0.36981937410675864,0.001729256202670712
Static Model,RF,11,0.12207357859531773,0.6606334841628959,0.9985754083829302,0.20606916019760058,0.9308754162684263,0.28358565888956055,0.002013830568570343
Updated Model,RF,11,0.22749590834697217,0.6289592760180995,0.9992984677725718,0.3341346153846154,0.919646001834568,0.37800046677692456,0.0011750343646830482
Static Model,RF,12,0.1467236467236467,0.7357142857142858,0.9987951259434391,0.24465558194774345,0.9069472094297474,0.3282203239137513,0.002165727016459034
Updated Model,RF,12,0.17792421746293247,0.7714285714285715,0.9989940438301355,0.28915662650602414,0.9192288086773946,0.3701902485077902,0.0013474939251108893
Static Model,NN,7,0.0504231311706629,0.7922437673130194,0.9914669341746083,0.09481186805900879,0.9170041751763794,0.19857023629974593,0.0072781199714075685
Updated Model,NN,7,0.10272011453113815,0.7950138504155124,0.9959670677723245,0.1819334389857369,0.9166090046020227,0.284902486248325,0.003598481109137072
Static Model,NN,8,0.09320788003528374,0.7583732057416268,0.9953095408504384,0.16601204503796804,0.899234846005382,0.2648586136829218,0.004290247348089194
Updated Model,NN,8,0.17791762013729978,0.7440191387559809,0.9977261949993962,0.2871652816251154,0.898309294023235,0.36315308153734005,0.002205103969900485
Static Model,NN,9,0.09860976398318784,0.7296650717703349,0.9958201376861919,0.17373967530618056,0.91736055880309,0.26727713567608685,0.00365777493908629
Updated Model,NN,9,0.16980118216012896,0.7559808612440191,0.9976269447670314,0.2773146116717859,0.9173300433250463,0.3575991472067961,0.00226898205842644
Static Model,NN,10,0.05443298969072165,0.7058823529411765,0.9961613413725003,0.1010719754977029,0.8543284234981735,0.19533505568415005,0.0033751929554707853
Updated Model,NN,10,0.07927590511860175,0.679144385026738,0.9974904850965877,0.14197875908328678,0.8681799532557258,0.23147786812083665,0.003003193911861915
Static Model,NN,11,0.05573192239858907,0.7149321266968326,0.9965303279726478,0.10340314136125656,0.8973810089165913,0.1989939554863886,0.003147079277054457
Updated Model,NN,11,0.13198900091659027,0.6515837104072398,0.9987033050525516,0.2195121951219512,0.8891291552784691,0.29288232298824707,0.0016160999585217123
Static Model,NN,12,0.05173255246461689,0.7571428571428571,0.9962546603619169,0.09684787574234811,0.9141194181285821,0.19730620258498846,0.0032298279810237408
Updated Model,NN,12,0.09823911028730306,0.7571428571428571,0.9980922827437786,0.1739130434782609,0.8925520139079136,0.27230710289734694,0.002048346421515101
Static Model,CART,7,0.05667855727308759,0.7922437673130194,0.9924450882135564,0.10578879230626966,0.8924009243369136,0.2106863401056337,0.00755491178644366
Updated Model,CART,7,0.05797979797979798,0.7950138504155124,0.9925982177595898,0.10807757484466202,0.8938617921600092,0.21349534199837322,0.007401782240410262
Static Model,CART,8,0.04224207961007311,0.49760765550239233,0.992745619538229,0.07787345563459379,0.7453291290980472,0.14343491673429723,0.007254380461770917
Updated Model,CART,8,0.05661094224924012,0.7129186602870813,0.9925099920770266,0.10489264343541006,0.8528004341487276,0.19954714129943735,0.0074900079229733825
Static Model,CART,9,0.04359500868741115,0.6602870813397129,0.9910711455502693,0.08178989479922952,0.8257787839717031,0.16813721441373816,0.008928854449730707
Updated Model,CART,9,0.041945445187853835,0.7799043062200957,0.9891389858250653,0.0796092796092796,0.88458469177653,0.17933220260306296,0.010861014174934657
