Training Period,Testing Period,Training Error,Testing Error,Training Size,Testing Size
1,25,228,270,19071,20018
1,26,228,367,19071,26072
1,27,228,221,19071,21354
1,28,228,139,19071,20809
1,2,232,280,19071,22263
1,3,232,375,19071,21465
1,4,232,253,19071,21604
1,5,232,273,19071,22130
1,6,232,185,19071,20763
1,7,232,83,19071,17474
1,8,232,196,19071,21612
1,9,232,309,19071,22158
1,10,232,679,19071,23554
1,11,232,324,19071,24322
1,12,232,246,19071,22685
1,13,232,147,19071,18763
1,14,232,79,19071,15263
1,15,232,312,19071,19349
1,16,232,410,19071,24525
1,17,232,450,19071,23315
1,18,232,308,19071,43718
1,19,232,698,19071,25471
1,20,232,209,19071,21460
1,21,232,145,19071,18280
1,22,232,268,19071,20893
1,23,232,261,19071,24227
1,24,232,286,19071,24491
1,25,232,269,19071,20018
1,26,232,368,19071,26072
1,27,232,219,19071,21354
1,28,232,139,19071,20809
1,2,234,277,19071,22263
1,3,234,370,19071,21465
1,4,234,248,19071,21604
1,5,234,269,19071,22130
1,6,234,184,19071,20763
1,7,234,81,19071,17474
1,8,234,195,19071,21612
1,9,234,321,19071,22158
1,10,234,675,19071,23554
1,11,234,328,19071,24322
1,12,234,242,19071,22685
1,13,234,146,19071,18763
1,14,234,80,19071,15263
1,15,234,316,19071,19349
1,16,234,410,19071,24525
1,17,234,452,19071,23315
1,18,234,314,19071,43718
1,19,234,702,19071,25471
1,20,234,207,19071,21460
1,21,234,145,19071,18280
1,22,234,261,19071,20893
1,23,234,260,19071,24227
1,24,234,291,19071,24491
1,25,234,270,19071,20018
1,26,234,370,19071,26072
1,27,234,219,19071,21354
1,28,234,142,19071,20809
1,2,237,276,19071,22263
1,3,237,373,19071,21465
1,4,237,253,19071,21604
1,5,237,280,19071,22130
1,6,237,188,19071,20763
1,7,237,84,19071,17474
1,8,237,197,19071,21612
1,9,237,310,19071,22158
1,10,237,676,19071,23554
1,11,237,330,19071,24322
1,12,237,247,19071,22685
1,13,237,147,19071,18763
1,14,237,80,19071,15263
1,15,237,313,19071,19349
1,16,237,415,19071,24525
1,17,237,445,19071,23315
1,18,237,303,19071,43718
1,19,237,703,19071,25471
1,20,237,213,19071,21460
1,21,237,141,19071,18280
1,22,237,265,19071,20893
1,23,237,261,19071,24227
1,24,237,289,19071,24491
1,25,237,269,19071,20018
1,26,237,366,19071,26072
1,27,237,223,19071,21354
1,28,237,141,19071,20809
1,2,229,286,19071,22263
1,3,229,377,19071,21465
1,4,229,251,19071,21604
1,5,229,274,19071,22130
1,6,229,186,19071,20763
1,7,229,85,19071,17474
1,8,229,193,19071,21612
1,9,229,302,19071,22158
1,10,229,677,19071,23554
1,11,229,315,19071,24322
1,12,229,242,19071,22685
1,13,229,145,19071,18763
1,14,229,80,19071,15263
1,15,229,314,19071,19349
1,16,229,413,19071,24525
1,17,229,447,19071,23315
1,18,229,302,19071,43718
1,19,229,702,19071,25471
1,20,229,211,19071,21460
1,21,229,147,19071,18280
1,22,229,262,19071,20893
1,23,229,262,19071,24227
1,24,229,288,19071,24491
1,25,229,275,19071,20018
1,26,229,368,19071,26072
1,27,229,223,19071,21354
1,28,229,140,19071,20809
1,2,229,281,19071,22263
1,3,229,373,19071,21465
1,4,229,251,19071,21604
1,5,229,273,19071,22130
1,6,229,185,19071,20763
1,7,229,84,19071,17474
1,8,229,190,19071,21612
1,9,229,308,19071,22158
1,10,229,684,19071,23554
1,11,229,323,19071,24322
1,12,229,240,19071,22685
1,13,229,144,19071,18763
1,14,229,80,19071,15263
1,15,229,316,19071,19349
1,16,229,412,19071,24525
1,17,229,451,19071,23315
1,18,229,308,19071,43718
1,19,229,700,19071,25471
1,20,229,209,19071,21460
1,21,229,142,19071,18280
1,22,229,261,19071,20893
1,23,229,262,19071,24227
1,24,229,285,19071,24491
1,25,229,270,19071,20018
1,26,229,363,19071,26072
1,27,229,220,19071,21354
1,28,229,137,19071,20809
1,2,237,276,19071,22263
1,3,237,374,19071,21465
1,4,237,251,19071,21604
1,5,237,269,19071,22130
1,6,237,187,19071,20763
1,7,237,81,19071,17474
1,8,237,191,19071,21612
1,9,237,298,19071,22158
1,10,237,673,19071,23554
1,11,237,328,19071,24322
1,12,237,243,19071,22685
1,13,237,143,19071,18763
1,14,237,79,19071,15263
1,15,237,312,19071,19349
1,16,237,411,19071,24525
1,17,237,441,19071,23315
1,18,237,302,19071,43718
1,19,237,699,19071,25471
1,20,237,210,19071,21460
1,21,237,143,19071,18280
1,22,237,268,19071,20893
1,23,237,255,19071,24227
1,24,237,283,19071,24491
1,25,237,268,19071,20018
1,26,237,368,19071,26072
1,27,237,218,19071,21354
1,28,237,137,19071,20809
1,2,229,282,19071,22263
1,3,229,385,19071,21465
1,4,229,253,19071,21604
1,5,229,289,19071,22130
1,6,229,187,19071,20763
1,7,229,85,19071,17474
1,8,229,202,19071,21612
1,9,229,314,19071,22158
1,10,229,673,19071,23554
1,11,229,336,19071,24322
1,12,229,245,19071,22685
1,13,229,146,19071,18763
1,14,229,78,19071,15263
1,15,229,309,19071,19349
1,16,229,421,19071,24525
1,17,229,448,19071,23315
1,18,229,300,19071,43718
1,19,229,700,19071,25471
1,20,229,208,19071,21460
1,21,229,149,19071,18280
1,22,229,272,19071,20893
1,23,229,269,19071,24227
1,24,229,295,19071,24491
1,25,229,272,19071,20018
1,26,229,382,19071,26072
1,27,229,227,19071,21354
1,28,229,149,19071,20809
1,2,230,272,19071,22263
1,3,230,374,19071,21465
1,4,230,250,19071,21604
1,5,230,277,19071,22130
1,6,230,185,19071,20763
1,7,230,81,19071,17474
1,8,230,191,19071,21612
1,9,230,310,19071,22158
1,10,230,678,19071,23554
1,11,230,330,19071,24322
1,12,230,248,19071,22685
1,13,230,146,19071,18763
1,14,230,81,19071,15263
1,15,230,306,19071,19349
1,16,230,419,19071,24525
1,17,230,454,19071,23315
1,18,230,301,19071,43718
1,19,230,737,19071,25471
1,20,230,203,19071,21460
1,21,230,142,19071,18280
1,22,230,263,19071,20893
1,23,230,261,19071,24227
1,24,230,284,19071,24491
1,25,230,271,19071,20018
1,26,230,367,19071,26072
1,27,230,220,19071,21354
1,28,230,137,19071,20809
1,2,233,280,19071,22263
1,3,233,379,19071,21465
1,4,233,254,19071,21604
1,5,233,274,19071,22130
1,6,233,182,19071,20763
1,7,233,78,19071,17474
1,8,233,194,19071,21612
1,9,233,307,19071,22158
1,10,233,681,19071,23554
1,11,233,323,19071,24322
1,12,233,243,19071,22685
1,13,233,144,19071,18763
1,14,233,77,19071,15263
1,15,233,313,19071,19349
1,16,233,419,19071,24525
1,17,233,453,19071,23315
1,18,233,310,19071,43718
1,19,233,737,19071,25471
1,20,233,207,19071,21460
1,21,233,141,19071,18280
1,22,233,264,19071,20893
1,23,233,256,19071,24227
1,24,233,283,19071,24491
1,25,233,267,19071,20018
1,26,233,367,19071,26072
1,27,233,219,19071,21354
1,28,233,138,19071,20809
1,2,230,282,19071,22263
1,3,230,378,19071,21465
1,4,230,251,19071,21604
1,5,230,278,19071,22130
1,6,230,185,19071,20763
1,7,230,86,19071,17474
1,8,230,196,19071,21612
1,9,230,303,19071,22158
1,10,230,674,19071,23554
1,11,230,323,19071,24322
1,12,230,242,19071,22685
1,13,230,149,19071,18763
1,14,230,78,19071,15263
1,15,230,314,19071,19349
1,16,230,420,19071,24525
1,17,230,447,19071,23315
1,18,230,303,19071,43718
1,19,230,706,19071,25471
1,20,230,206,19071,21460
1,21,230,143,19071,18280
1,22,230,261,19071,20893
1,23,230,262,19071,24227
1,24,230,284,19071,24491
1,25,230,275,19071,20018
1,26,230,367,19071,26072
1,27,230,219,19071,21354
1,28,230,139,19071,20809
1,2,233,287,19071,22263
1,3,233,380,19071,21465
1,4,233,251,19071,21604
1,5,233,278,19071,22130
1,6,233,190,19071,20763
1,7,233,87,19071,17474
1,8,233,200,19071,21612
1,9,233,306,19071,22158
1,10,233,683,19071,23554
1,11,233,326,19071,24322
1,12,233,249,19071,22685
1,13,233,148,19071,18763
1,14,233,78,19071,15263
1,15,233,313,19071,19349
1,16,233,416,19071,24525
1,17,233,460,19071,23315
1,18,233,306,19071,43718
1,19,233,700,19071,25471
1,20,233,208,19071,21460
1,21,233,142,19071,18280
1,22,233,263,19071,20893
1,23,233,261,19071,24227
1,24,233,286,19071,24491
1,25,233,272,19071,20018
1,26,233,365,19071,26072
1,27,233,222,19071,21354
1,28,233,140,19071,20809
1,2,233,284,19071,22263
1,3,233,384,19071,21465
1,4,233,250,19071,21604
1,5,233,285,19071,22130
1,6,233,189,19071,20763
1,7,233,85,19071,17474
1,8,233,194,19071,21612
1,9,233,310,19071,22158
1,10,233,675,19071,23554
1,11,233,331,19071,24322
1,12,233,245,19071,22685
1,13,233,148,19071,18763
1,14,233,79,19071,15263
1,15,233,305,19071,19349
1,16,233,421,19071,24525
1,17,233,447,19071,23315
1,18,233,302,19071,43718
1,19,233,699,19071,25471
1,20,233,208,19071,21460
1,21,233,142,19071,18280
1,22,233,267,19071,20893
1,23,233,262,19071,24227
1,24,233,284,19071,24491
1,25,233,272,19071,20018
1,26,233,368,19071,26072
1,27,233,223,19071,21354
1,28,233,140,19071,20809
1,2,236,282,19071,22263
1,3,236,379,19071,21465
1,4,236,255,19071,21604
1,5,236,277,19071,22130
1,6,236,184,19071,20763
1,7,236,83,19071,17474
1,8,236,193,19071,21612
1,9,236,309,19071,22158
1,10,236,676,19071,23554
1,11,236,337,19071,24322
1,12,236,246,19071,22685
1,13,236,147,19071,18763
1,14,236,78,19071,15263
1,15,236,320,19071,19349
1,16,236,422,19071,24525
1,17,236,452,19071,23315
1,18,236,313,19071,43718
1,19,236,740,19071,25471
1,20,236,206,19071,21460
1,21,236,143,19071,18280
1,22,236,263,19071,20893
1,23,236,259,19071,24227
1,24,236,284,19071,24491
1,25,236,272,19071,20018
1,26,236,367,19071,26072
1,27,236,222,19071,21354
1,28,236,138,19071,20809
1,2,231,285,19071,22263
1,3,231,372,19071,21465
1,4,231,253,19071,21604
1,5,231,270,19071,22130
1,6,231,185,19071,20763
1,7,231,83,19071,17474
1,8,231,192,19071,21612
1,9,231,296,19071,22158
1,10,231,680,19071,23554
1,11,231,321,19071,24322
1,12,231,244,19071,22685
1,13,231,150,19071,18763
1,14,231,78,19071,15263
1,15,231,317,19071,19349
1,16,231,414,19071,24525
1,17,231,442,19071,23315
1,18,231,305,19071,43718
1,19,231,704,19071,25471
1,20,231,210,19071,21460
1,21,231,141,19071,18280
1,22,231,260,19071,20893
1,23,231,263,19071,24227
1,24,231,288,19071,24491
1,25,231,273,19071,20018
1,26,231,367,19071,26072
1,27,231,218,19071,21354
1,28,231,137,19071,20809
1,2,225,277,19071,22263
1,3,225,389,19071,21465
1,4,225,256,19071,21604
1,5,225,283,19071,22130
1,6,225,192,19071,20763
1,7,225,92,19071,17474
1,8,225,203,19071,21612
1,9,225,306,19071,22158
1,10,225,679,19071,23554
1,11,225,321,19071,24322
1,12,225,247,19071,22685
1,13,225,149,19071,18763
1,14,225,79,19071,15263
1,15,225,316,19071,19349
1,16,225,419,19071,24525
1,17,225,453,19071,23315
1,18,225,305,19071,43718
1,19,225,704,19071,25471
1,20,225,208,19071,21460
1,21,225,146,19071,18280
1,22,225,267,19071,20893
1,23,225,262,19071,24227
1,24,225,285,19071,24491
1,25,225,269,19071,20018
1,26,225,364,19071,26072
1,27,225,225,19071,21354
1,28,225,137,19071,20809
1,2,223,273,19071,22263
1,3,223,371,19071,21465
1,4,223,249,19071,21604
1,5,223,280,19071,22130
1,6,223,184,19071,20763
1,7,223,83,19071,17474
1,8,223,194,19071,21612
1,9,223,307,19071,22158
1,10,223,674,19071,23554
1,11,223,323,19071,24322
1,12,223,237,19071,22685
1,13,223,146,19071,18763
1,14,223,79,19071,15263
1,15,223,309,19071,19349
1,16,223,416,19071,24525
1,17,223,443,19071,23315
1,18,223,303,19071,43718
1,19,223,701,19071,25471
1,20,223,208,19071,21460
1,21,223,145,19071,18280
1,22,223,260,19071,20893
1,23,223,258,19071,24227
1,24,223,285,19071,24491
1,25,223,274,19071,20018
1,26,223,367,19071,26072
1,27,223,222,19071,21354
1,28,223,139,19071,20809
1,2,229,281,19071,22263
1,3,229,371,19071,21465
1,4,229,253,19071,21604
1,5,229,276,19071,22130
1,6,229,186,19071,20763
1,7,229,85,19071,17474
1,8,229,196,19071,21612
1,9,229,310,19071,22158
1,10,229,676,19071,23554
1,11,229,332,19071,24322
1,12,229,247,19071,22685
1,13,229,146,19071,18763
1,14,229,79,19071,15263
1,15,229,320,19071,19349
1,16,229,418,19071,24525
1,17,229,444,19071,23315
1,18,229,302,19071,43718
1,19,229,698,19071,25471
1,20,229,212,19071,21460
1,21,229,146,19071,18280
1,22,229,272,19071,20893
1,23,229,259,19071,24227
1,24,229,292,19071,24491
1,25,229,270,19071,20018
1,26,229,365,19071,26072
1,27,229,225,19071,21354
1,28,229,143,19071,20809
1,2,234,284,19071,22263
1,3,234,370,19071,21465
1,4,234,248,19071,21604
1,5,234,272,19071,22130
1,6,234,182,19071,20763
1,7,234,81,19071,17474
1,8,234,191,19071,21612
1,9,234,304,19071,22158
1,10,234,675,19071,23554
1,11,234,318,19071,24322
1,12,234,242,19071,22685
1,13,234,147,19071,18763
1,14,234,79,19071,15263
1,15,234,312,19071,19349
1,16,234,415,19071,24525
1,17,234,451,19071,23315
1,18,234,309,19071,43718
1,19,234,740,19071,25471
1,20,234,205,19071,21460
1,21,234,141,19071,18280
1,22,234,263,19071,20893
1,23,234,257,19071,24227
1,24,234,285,19071,24491
1,25,234,268,19071,20018
1,26,234,368,19071,26072
1,27,234,221,19071,21354
1,28,234,137,19071,20809
1,2,231,272,19071,22263
1,3,231,371,19071,21465
1,4,231,250,19071,21604
1,5,231,275,19071,22130
1,6,231,184,19071,20763
1,7,231,78,19071,17474
1,8,231,189,19071,21612
1,9,231,301,19071,22158
1,10,231,668,19071,23554
1,11,231,320,19071,24322
1,12,231,234,19071,22685
1,13,231,145,19071,18763
1,14,231,80,19071,15263
1,15,231,311,19071,19349
1,16,231,414,19071,24525
1,17,231,444,19071,23315
1,18,231,298,19071,43718
1,19,231,700,19071,25471
1,20,231,206,19071,21460
1,21,231,140,19071,18280
1,22,231,265,19071,20893
1,23,231,259,19071,24227
1,24,231,285,19071,24491
1,25,231,266,19071,20018
1,26,231,366,19071,26072
1,27,231,220,19071,21354
1,28,231,137,19071,20809
1,2,230,278,19071,22263
1,3,230,377,19071,21465
1,4,230,253,19071,21604
1,5,230,282,19071,22130
1,6,230,189,19071,20763
1,7,230,86,19071,17474
1,8,230,194,19071,21612
1,9,230,306,19071,22158
1,10,230,679,19071,23554
1,11,230,328,19071,24322
1,12,230,243,19071,22685
1,13,230,148,19071,18763
1,14,230,77,19071,15263
1,15,230,311,19071,19349
1,16,230,418,19071,24525
1,17,230,453,19071,23315
1,18,230,300,19071,43718
1,19,230,701,19071,25471
1,20,230,209,19071,21460
1,21,230,143,19071,18280
1,22,230,266,19071,20893
1,23,230,259,19071,24227
1,24,230,288,19071,24491
1,25,230,270,19071,20018
1,26,230,365,19071,26072
1,27,230,221,19071,21354
1,28,230,139,19071,20809
1,2,230,282,19071,22263
1,3,230,380,19071,21465
1,4,230,255,19071,21604
1,5,230,283,19071,22130
1,6,230,188,19071,20763
1,7,230,88,19071,17474
1,8,230,196,19071,21612
1,9,230,303,19071,22158
1,10,230,678,19071,23554
1,11,230,316,19071,24322
1,12,230,244,19071,22685
1,13,230,149,19071,18763
1,14,230,80,19071,15263
1,15,230,314,19071,19349
1,16,230,415,19071,24525
1,17,230,446,19071,23315
1,18,230,303,19071,43718
1,19,230,701,19071,25471
1,20,230,213,19071,21460
1,21,230,148,19071,18280
1,22,230,267,19071,20893
1,23,230,260,19071,24227
1,24,230,299,19071,24491
1,25,230,271,19071,20018
1,26,230,370,19071,26072
1,27,230,222,19071,21354
1,28,230,140,19071,20809
1,2,225,285,19071,22263
1,3,225,379,19071,21465
1,4,225,257,19071,21604
1,5,225,278,19071,22130
1,6,225,190,19071,20763
1,7,225,89,19071,17474
1,8,225,203,19071,21612
1,9,225,303,19071,22158
1,10,225,674,19071,23554
1,11,225,325,19071,24322
1,12,225,244,19071,22685
1,13,225,150,19071,18763
1,14,225,79,19071,15263
1,15,225,311,19071,19349
1,16,225,417,19071,24525
1,17,225,438,19071,23315
1,18,225,299,19071,43718
1,19,225,701,19071,25471
1,20,225,209,19071,21460
1,21,225,142,19071,18280
1,22,225,261,19071,20893
1,23,225,255,19071,24227
1,24,225,281,19071,24491
1,25,225,268,19071,20018
1,26,225,362,19071,26072
1,27,225,221,19071,21354
1,28,225,139,19071,20809
1,2,233,279,19071,22263
1,3,233,373,19071,21465
1,4,233,253,19071,21604
1,5,233,274,19071,22130
1,6,233,186,19071,20763
1,7,233,83,19071,17474
1,8,233,196,19071,21612
1,9,233,305,19071,22158
1,10,233,676,19071,23554
1,11,233,325,19071,24322
1,12,233,243,19071,22685
1,13,233,145,19071,18763
1,14,233,80,19071,15263
1,15,233,318,19071,19349
1,16,233,417,19071,24525
1,17,233,442,19071,23315
1,18,233,302,19071,43718
1,19,233,703,19071,25471
1,20,233,208,19071,21460
1,21,233,141,19071,18280
1,22,233,265,19071,20893
1,23,233,261,19071,24227
1,24,233,285,19071,24491
1,25,233,271,19071,20018
1,26,233,368,19071,26072
1,27,233,221,19071,21354
1,28,233,138,19071,20809
1,2,229,289,19071,22263
1,3,229,378,19071,21465
1,4,229,255,19071,21604
1,5,229,281,19071,22130
1,6,229,187,19071,20763
1,7,229,87,19071,17474
1,8,229,194,19071,21612
1,9,229,307,19071,22158
1,10,229,680,19071,23554
1,11,229,323,19071,24322
1,12,229,245,19071,22685
1,13,229,147,19071,18763
1,14,229,79,19071,15263
1,15,229,318,19071,19349
1,16,229,416,19071,24525
1,17,229,452,19071,23315
1,18,229,307,19071,43718
1,19,229,703,19071,25471
1,20,229,209,19071,21460
1,21,229,143,19071,18280
1,22,229,265,19071,20893
1,23,229,262,19071,24227
1,24,229,286,19071,24491
1,25,229,273,19071,20018
1,26,229,364,19071,26072
1,27,229,222,19071,21354
1,28,229,139,19071,20809
1,2,228,279,19071,22263
1,3,228,378,19071,21465
1,4,228,253,19071,21604
1,5,228,277,19071,22130
1,6,228,187,19071,20763
1,7,228,80,19071,17474
1,8,228,193,19071,21612
1,9,228,300,19071,22158
1,10,228,677,19071,23554
1,11,228,324,19071,24322
1,12,228,239,19071,22685
1,13,228,142,19071,18763
1,14,228,82,19071,15263
1,15,228,316,19071,19349
1,16,228,412,19071,24525
1,17,228,447,19071,23315
1,18,228,306,19071,43718
1,19,228,702,19071,25471
1,20,228,209,19071,21460
1,21,228,145,19071,18280
1,22,228,265,19071,20893
1,23,228,260,19071,24227
1,24,228,291,19071,24491
1,25,228,273,19071,20018
1,26,228,368,19071,26072
1,27,228,223,19071,21354
1,28,228,140,19071,20809
1,2,232,273,19071,22263
1,3,232,381,19071,21465
1,4,232,253,19071,21604
1,5,232,283,19071,22130
1,6,232,187,19071,20763
1,7,232,88,19071,17474
1,8,232,196,19071,21612
1,9,232,306,19071,22158
1,10,232,669,19071,23554
1,11,232,326,19071,24322
1,12,232,243,19071,22685
1,13,232,146,19071,18763
1,14,232,80,19071,15263
1,15,232,308,19071,19349
1,16,232,417,19071,24525
1,17,232,449,19071,23315
1,18,232,302,19071,43718
1,19,232,738,19071,25471
1,20,232,213,19071,21460
1,21,232,142,19071,18280
1,22,232,266,19071,20893
1,23,232,260,19071,24227
1,24,232,291,19071,24491
1,25,232,272,19071,20018
1,26,232,368,19071,26072
1,27,232,221,19071,21354
1,28,232,139,19071,20809
1,2,231,271,19071,22263
1,3,231,382,19071,21465
1,4,231,251,19071,21604
1,5,231,279,19071,22130
1,6,231,183,19071,20763
1,7,231,85,19071,17474
1,8,231,187,19071,21612
1,9,231,300,19071,22158
1,10,231,672,19071,23554
1,11,231,333,19071,24322
1,12,231,245,19071,22685
1,13,231,145,19071,18763
1,14,231,78,19071,15263
1,15,231,313,19071,19349
1,16,231,413,19071,24525
1,17,231,442,19071,23315
1,18,231,302,19071,43718
1,19,231,700,19071,25471
1,20,231,204,19071,21460
1,21,231,141,19071,18280
1,22,231,262,19071,20893
1,23,231,258,19071,24227
1,24,231,287,19071,24491
1,25,231,267,19071,20018
1,26,231,367,19071,26072
1,27,231,221,19071,21354
1,28,231,137,19071,20809
1,2,225,281,19071,22263
1,3,225,377,19071,21465
1,4,225,244,19071,21604
1,5,225,274,19071,22130
1,6,225,186,19071,20763
1,7,225,86,19071,17474
1,8,225,196,19071,21612
1,9,225,302,19071,22158
1,10,225,671,19071,23554
1,11,225,319,19071,24322
1,12,225,247,19071,22685
1,13,225,145,19071,18763
1,14,225,79,19071,15263
1,15,225,311,19071,19349
1,16,225,416,19071,24525
1,17,225,446,19071,23315
1,18,225,301,19071,43718
1,19,225,697,19071,25471
1,20,225,206,19071,21460
1,21,225,143,19071,18280
1,22,225,261,19071,20893
1,23,225,260,19071,24227
1,24,225,280,19071,24491
1,25,225,266,19071,20018
1,26,225,360,19071,26072
1,27,225,217,19071,21354
1,28,225,137,19071,20809
1,2,229,266,19071,22263
1,3,229,374,19071,21465
1,4,229,250,19071,21604
1,5,229,283,19071,22130
1,6,229,189,19071,20763
1,7,229,86,19071,17474
1,8,229,197,19071,21612
1,9,229,305,19071,22158
1,10,229,680,19071,23554
1,11,229,323,19071,24322
1,12,229,239,19071,22685
1,13,229,146,19071,18763
1,14,229,78,19071,15263
1,15,229,312,19071,19349
1,16,229,416,19071,24525
1,17,229,449,19071,23315
1,18,229,306,19071,43718
1,19,229,702,19071,25471
1,20,229,209,19071,21460
1,21,229,143,19071,18280
1,22,229,266,19071,20893
1,23,229,256,19071,24227
1,24,229,284,19071,24491
1,25,229,266,19071,20018
1,26,229,364,19071,26072
1,27,229,221,19071,21354
1,28,229,139,19071,20809
1,2,225,284,19071,22263
1,3,225,374,19071,21465
1,4,225,245,19071,21604
1,5,225,272,19071,22130
1,6,225,180,19071,20763
1,7,225,79,19071,17474
1,8,225,191,19071,21612
1,9,225,303,19071,22158
1,10,225,678,19071,23554
1,11,225,328,19071,24322
1,12,225,240,19071,22685
1,13,225,149,19071,18763
1,14,225,79,19071,15263
1,15,225,316,19071,19349
1,16,225,414,19071,24525
1,17,225,445,19071,23315
1,18,225,303,19071,43718
1,19,225,703,19071,25471
1,20,225,213,19071,21460
1,21,225,144,19071,18280
1,22,225,267,19071,20893
1,23,225,259,19071,24227
1,24,225,287,19071,24491
1,25,225,267,19071,20018
1,26,225,364,19071,26072
1,27,225,222,19071,21354
1,28,225,141,19071,20809
1,2,226,281,19071,22263
1,3,226,381,19071,21465
1,4,226,247,19071,21604
1,5,226,280,19071,22130
1,6,226,182,19071,20763
1,7,226,83,19071,17474
1,8,226,195,19071,21612
1,9,226,309,19071,22158
1,10,226,676,19071,23554
1,11,226,326,19071,24322
1,12,226,244,19071,22685
1,13,226,147,19071,18763
1,14,226,79,19071,15263
1,15,226,309,19071,19349
1,16,226,418,19071,24525
